Data Source name,Date,Currency,Sales Channel,Transaction Timestamp,Order Created At,Order Updated At,Order ID,Order Name,Country Funnel,Geo Location Segment,Billing Country,Billing Province,Billing City,Order Tags,Product ID,Product Title,Product Tags,Variant Title,Gross Sales (INR),Net Sales (INR),Total Sales (INR),Orders,Returns (INR),Return Rate,Items Sold,Items Returned,Average Order Value (INR),New Customer Orders,Returning Customer Orders,Average Items Per Order,Discounts (INR),Row Count,Shopify Traffic Source,Customer Sale Type,Customer ID,Shipping Country,Missing_Product_Info,Missing_Customer_ID
XYZ Luxury,2026-07-01 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-01 18:24:06+00:00,2026-07-01 18:24:06+00:00,2026-07-03 11:10:55+00:00,7493250000000.0,#4098,India,India,India,Delhi,West Delhi,"Magic, upi",9570740000000.0,Emreen Earrings,24akk,Default Title,5500.0,5500.0,5500.0,1,0.0,0.0,1.0,,5500.0,,1.0,1.0,0.0,1,,Returning,8686330000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-01 18:55:47+00:00,2026-07-01 18:55:47+00:00,2026-07-03 17:44:03+00:00,7493350000000.0,#4099,India,India,India,Maharashtra,Mumbai,"card, Magic",9418090000000.0,Kundan Openable Bangles Pair,"16ak, 17-04, 22j, category_bangles, sale-28",02-Aug,5500.0,5500.0,5500.0,1,0.0,0.0,1.0,,5500.0,1.0,,1.0,0.0,1,,First-time,9701170000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 06:25:37+00:00,2026-07-02 06:25:37+00:00,2026-07-02 06:25:38+00:00,7494420000000.0,#4100,India,India,India,Punjab,Tarn taran,"Magic, upi",9478460000000.0,Raja Ruby Mala,24akk,Default Title,13475.0,13475.0,13475.0,1,0.0,0.0,1.0,,13475.0,,1.0,1.0,0.0,1,,Returning,9678210000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 06:46:52+00:00,2026-07-02 06:46:52+00:00,2026-07-04 08:08:31+00:00,7494450000000.0,#4101,India,India,India,Maharashtra,Mumbai,"card, Magic",9627600000000.0,Rinki Bracelet,"10june.., 24akk",Default Title,1500.0,1500.0,1500.0,1,0.0,0.0,1.0,,1500.0,1.0,,1.0,0.0,1,,First-time,9704070000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,Draft Orders,2026-07-02 07:51:27+00:00,2026-07-02 07:51:28+00:00,2026-07-02 07:53:51+00:00,7494520000000.0,#4102,India,India,India,Karnataka,Bengaluru,,,,,,14500.0,14500.0,14500.0,1,0.0,0.0,1.0,,14500.0,1.0,,1.0,0.0,1,,First-time,9704140000000.0,India,True,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,Draft Orders,2026-07-02 08:07:44+00:00,2026-07-02 08:07:45+00:00,2026-07-03 11:07:41+00:00,7494530000000.0,#4103,India,India,India,Punjab,"Otalan, Samrala",,9631280000000.0,Rose Studs,"24akk, hp_rts09may",Default Title,1750.0,1750.0,1750.0,1,0.0,0.0,1.0,,1750.0,1.0,,1.0,0.0,1,,First-time,9699370000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 09:35:44+00:00,2026-07-02 09:35:44+00:00,2026-07-04 08:29:24+00:00,7494620000000.0,#4104,India,India,India,Karnataka,BANGALORE,"Magic, razorpay_partial_cod, upi",9631270000000.0,Chand Earrings,"24akk, hp_rts09may",Default Title,1250.0,1250.0,1250.0,1,0.0,0.0,1.0,,1250.0,1.0,,1.0,0.0,1,,First-time,8870420000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 09:53:56+00:00,2026-07-02 09:53:56+00:00,2026-07-03 10:43:06+00:00,7494640000000.0,#4105,India,India,India,Uttar Pradesh,Agra,"Magic, upi",9639670000000.0,Dinki Stud,"22j, 22ju, hp_rts09may",Default Title,1500.0,1500.0,1500.0,1,0.0,0.0,1.0,,1500.0,,1.0,1.0,0.0,1,,Returning,9631530000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,Draft Orders,2026-07-02 10:09:45+00:00,2026-07-02 10:09:45+00:00,2026-07-03 11:32:01+00:00,7494660000000.0,#4106,India,India,India,Karnataka,Bengaluru,,8652480000000.0,Abohar Choker Set with Tika,"bride_t, category_choker, category_necklace, desc addition, eoss_02jun, EOSS_jan26",Default Title,24750.0,24750.0,24750.0,1,0.0,0.0,1.0,,24750.0,,1.0,1.0,0.0,1,,Returning,9682440000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 11:13:21+00:00,2026-07-02 11:13:21+00:00,2026-07-03 10:33:28+00:00,7494730000000.0,#4107,India,India,India,Punjab,moga,"Magic, upi",9639670000000.0,Dinki Stud,"22j, 22ju, hp_rts09may",Default Title,1500.0,1500.0,1500.0,1,0.0,0.0,1.0,,1500.0,1.0,,1.0,0.0,1,,First-time,8138650000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 11:46:12+00:00,2026-07-02 11:46:12+00:00,2026-07-03 10:27:52+00:00,7494770000000.0,#4108,India,India,India,Karnataka,Bangalore,"card, Magic",8710430000000.0,Pippal Patti Waaliyaan,"Bestseller_18sep, category_earring, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may",Default Title,5610.0,5610.0,5610.0,1,0.0,0.0,1.0,,5610.0,1.0,,1.0,0.0,1,,First-time,9689160000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 12:06:03+00:00,2026-07-02 12:06:03+00:00,2026-07-03 10:23:56+00:00,7494790000000.0,#4109,India,India,India,Karnataka,Bengaluru,"Magic, upi",8710430000000.0,Pippal Patti Waaliyaan,"Bestseller_18sep, category_earring, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may",Default Title,5610.0,5610.0,5610.0,1,0.0,0.0,1.0,,5610.0,1.0,,1.0,0.0,1,,First-time,9704420000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 12:31:00+00:00,2026-07-02 12:31:00+00:00,2026-07-02 12:31:02+00:00,7494830000000.0,#4110,India,India,India,Haryana,Gurugram,"Magic, upi",9494210000000.0,Mohini Shell Pearl Chooda,"bride_t, category_chooda",02-Jun,18150.0,18150.0,18150.0,1,0.0,0.0,1.0,,18150.0,1.0,,1.0,0.0,1,,First-time,9704460000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 12:42:07+00:00,2026-07-02 12:42:07+00:00,2026-07-02 12:42:08+00:00,7494850000000.0,#4111,India,India,India,Maharashtra,Chinchwad,"Magic, upi",9472670000000.0,Ghungroo Vaaliyaan,category_earring,Default Title,4950.0,4950.0,4950.0,1,0.0,0.0,1.0,,4950.0,1.0,,1.0,0.0,1,,First-time,9704480000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 12:57:30+00:00,2026-07-02 12:57:30+00:00,2026-07-02 12:57:32+00:00,7494870000000.0,#4112,India,India,India,Karnataka,Bangalore,"Magic, upi",9631280000000.0,lavi Necklace Set,"24akk, hp_rts09may",Default Title,5000.0,5000.0,5000.0,1,0.0,0.0,1.0,,5000.0,1.0,,1.0,0.0,1,,First-time,9704500000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 13:25:01+00:00,2026-07-02 13:25:01+00:00,2026-07-02 13:25:02+00:00,7494920000000.0,#4113,India,India,India,Karnataka,Bengaluru,"Magic, razorpay_partial_cod, upi",9430880000000.0,Sonam Jhumki Earrings,category_earring,Default Title,12870.0,12870.0,12870.0,1,0.0,0.0,1.0,,12870.0,,1.0,1.0,0.0,1,,Returning,8333250000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 15:37:22+00:00,2026-07-02 15:37:22+00:00,2026-07-02 15:37:24+00:00,7495270000000.0,#4114,Canada,Rest of the World,Canada,Ontario,Brampton,"card, Magic",9463350000000.0,Moni Studs,category_earring,Default Title,5610.0,5610.0,5610.0,1,0.0,0.0,1.0,,5610.0,,1.0,1.0,0.0,1,,Returning,8319560000000.0,Canada,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 16:25:35+00:00,2026-07-02 16:25:35+00:00,2026-07-02 16:25:37+00:00,7495380000000.0,#4115,India,India,India,Delhi,West Delhi,"Magic, wallet",8916240000000.0,Haafiz Antique Bangles 4pc,"17-04, 22j, 3july-backup-dis, Bestseller_18sep, category_bangles, eoss_02jun, EOSS_jan26, hp_rts09may, sale-28, Silver Bangles",02-Apr,3471.6,3471.6,3471.6,1,0.0,0.0,1.0,,3471.6,1.0,,1.0,0.0,1,,First-time,9704970000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 16:39:16+00:00,2026-07-02 16:39:16+00:00,2026-07-05 13:29:48+00:00,7495410000000.0,#4116,Australia,Rest of the World,Australia,Western Australia,Harrisdale,"card, Magic",9111030000000.0,Jaazmine Pippal Patti Studs,"category_earring, EOSS_jan26",Default Title,6600.0,6600.0,6600.0,1,0.0,0.0,1.0,,6600.0,1.0,,1.0,0.0,1,,First-time,9704990000000.0,Australia,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 17:53:36+00:00,2026-07-02 17:53:36+00:00,2026-07-02 17:53:38+00:00,7495580000000.0,#4117,India,India,India,Chhattisgarh,Durg,"Magic, upi",9463370000000.0,Barmi Studs,category_earring,Default Title,3915.25,3915.25,4620.0,1,0.0,0.0,1.0,,3915.25,1.0,,1.0,0.0,1,,First-time,9704350000000.0,India,False,False
XYZ Luxury,2026-07-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-02 18:25:04+00:00,2026-07-02 18:25:04+00:00,2026-07-02 18:25:05+00:00,7495640000000.0,#4118,United States,USA,United States,California,Del Rey Oaks,"card, Magic",9408440000000.0,Gargi Earrings,"17-04, 22j, av-07jan26, category_earring, EOSS_jan26, sale-28",Default Title,4400.0,4400.0,4400.0,1,0.0,0.0,1.0,,4400.0,1.0,,1.0,0.0,1,,First-time,9705480000000.0,United States,False,False
XYZ Luxury,2026-07-03 00:00:00+00:00,INR,Draft Orders,2026-07-03 02:19:11+00:00,2026-07-03 02:19:12+00:00,2026-07-06 05:51:02+00:00,7496330000000.0,#4119,New Zealand,Rest of the World,New Zealand,Waikato,Hamilton,,8592080000000.0,Chand Hair Clips Pair,"Bestseller_18sep, desc addition, eoss_02jun, EOSS_jan26, occasion",Default Title,6600.0,6600.0,6600.0,1,0.0,0.0,1.0,,6600.0,1.0,,1.0,0.0,1,,First-time,9532130000000.0,New Zealand,False,False
XYZ Luxury,2026-07-03 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-03 03:06:26+00:00,2026-07-03 03:06:26+00:00,2026-07-03 03:06:28+00:00,7496390000000.0,#4120,United States,USA,United States,California,Aliso Viejo,"Magic, wallet",8710430000000.0,Lahori Double Chain,"Bestseller_18sep, category_choker, category_necklace, desc addition, eoss_02jun, EOSS_jan26",Default Title,12106.38,12106.38,12106.38,1,0.0,0.0,1.0,,12106.38,1.0,,1.0,0.0,1,,First-time,9707670000000.0,United States,False,False
XYZ Luxury,2026-07-03 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-03 06:48:52+00:00,2026-07-03 06:48:52+00:00,2026-07-03 06:48:53+00:00,7496720000000.0,#4121,India,India,India,Maharashtra,Chinchwad,"Magic, upi",9463350000000.0,Agya studs,category_earring,Default Title,4754.24,4754.24,5610.0,1,0.0,0.0,1.0,,4754.24,,1.0,1.0,0.0,1,,Returning,9704480000000.0,India,False,False
XYZ Luxury,2026-07-03 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-03 09:27:10+00:00,2026-07-03 09:27:10+00:00,2026-07-03 09:27:12+00:00,7496880000000.0,#4122,India,India,India,Maharashtra,MUMBAI,"Magic, upi",8741480000000.0,Nazare Ring,"Bestseller_18sep, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may",Default Title,3960.0,3960.0,3960.0,1,0.0,0.0,1.0,,3960.0,1.0,,1.0,0.0,1,,First-time,9708280000000.0,India,False,False
XYZ Luxury,2026-07-03 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-03 09:50:36+00:00,2026-07-03 09:50:36+00:00,2026-07-03 09:50:37+00:00,7496900000000.0,#4123,India,India,India,Punjab,Moga,"Magic, razorpay_partial_cod, upi",9631270000000.0,Iyan Waliyaan,"24akk, hp_rts09may",Default Title,1500.0,1500.0,1500.0,1,0.0,0.0,1.0,,1500.0,1.0,,1.0,0.0,1,,First-time,9708310000000.0,India,False,False
XYZ Luxury,2026-07-03 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-03 10:54:13+00:00,2026-07-03 10:54:13+00:00,2026-07-03 10:54:14+00:00,7496970000000.0,#4124,India,India,India,Delhi,East Delhi,"Magic, upi",9643180000000.0,Zeenat Jadau Set,"24akk, hp_rts09may",Default Title,6750.0,6750.0,6750.0,1,0.0,0.0,1.0,,6750.0,1.0,,1.0,0.0,1,,First-time,9708480000000.0,India,False,False
XYZ Luxury,2026-07-03 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-03 11:15:05+00:00,2026-07-03 11:15:05+00:00,2026-07-03 11:15:06+00:00,7497000000000.0,#4125,India,India,India,Karnataka,Bengaluru,"Magic, razorpay_partial_cod, upi",9643180000000.0,Zeenat Jadau Set,"24akk, hp_rts09may",Default Title,6750.0,6750.0,6750.0,1,0.0,0.0,1.0,,6750.0,1.0,,1.0,0.0,1,,First-time,9708530000000.0,India,False,False
XYZ Luxury,2026-07-03 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-03 11:46:56+00:00,2026-07-03 11:46:56+00:00,2026-07-03 11:46:58+00:00,7497030000000.0,#4126,India,India,India,Uttar Pradesh,Noida,"Magic, upi",9224230000000.0,Soni Pippal Patti Necklace Only,"category_choker, category_necklace, EOSS_jan26",Default Title,9228.81,9228.81,10890.0,1,0.0,0.0,1.0,,9228.81,1.0,,1.0,0.0,1,,First-time,9708560000000.0,India,False,False
XYZ Luxury,2026-07-03 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-03 11:49:20+00:00,2026-07-03 11:49:20+00:00,2026-07-03 11:49:22+00:00,7497040000000.0,#4127,India,India,India,Karnataka,Bengaluru,"card, Magic",9478430000000.0,Areej Antique Pearl Set,"17-04, 20-02, 22j, category_necklace, sale-28",Default Title,2805.0,2805.0,2805.0,1,0.0,0.0,1.0,,2805.0,1.0,,1.0,0.0,1,,First-time,8331980000000.0,India,False,False
XYZ Luxury,2026-07-03 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-03 17:31:35+00:00,2026-07-03 17:31:35+00:00,2026-07-03 17:31:38+00:00,7497830000000.0,#4128,United States,USA,United States,Texas,Austin,"Additional Notes, Magic, wallet",8177130000000.0,Morni Choker Set,"category_choker, desc addition, eoss_02jun, EOSS_jan26, occasion",Default Title,20790.0,20790.0,20790.0,1,0.0,0.0,1.0,,20790.0,,1.0,1.0,0.0,1,,Returning,9698850000000.0,United States,False,False
XYZ Luxury,2026-07-03 00:00:00+00:00,INR,Draft Orders,2026-07-03 17:46:52+00:00,2026-07-03 17:46:52+00:00,2026-07-03 17:46:53+00:00,7497870000000.0,#4129,India,India,India,Maharashtra,Mumbai,,9224500000000.0,Jadau Openable Bangles Pair,"category_bangles, EOSS_jan26",02-Aug,15073.73,15073.73,17787.0,1,0.0,0.0,1.0,,15073.73,,1.0,1.0,0.0,1,,Returning,9701170000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-03 18:37:59+00:00,2026-07-03 18:37:59+00:00,2026-07-07 12:02:56+00:00,7497990000000.0,#4130,United States,USA,United States,Washington,Kent,"card, Magic",9475730000000.0,Gulbano Mint Pink Earrings,"17-04, 18-02, 22j, category_earring, sale-28",Default Title,6875.0,6875.0,6875.0,1,0.0,0.0,1.0,,6875.0,1.0,,1.0,0.0,1,,First-time,9709320000000.0,United States,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 04:23:49+00:00,2026-07-04 04:23:49+00:00,2026-07-04 04:23:51+00:00,7498890000000.0,#4131,India,India,India,Haryana,Gurgaon,"Magic, upi",9643180000000.0,Zeenat Jadau Set,"24akk, hp_rts09may",Default Title,6750.0,6750.0,6750.0,1,0.0,0.0,1.0,,6750.0,1.0,,1.0,0.0,1,,First-time,9710170000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 04:46:18+00:00,2026-07-04 04:46:18+00:00,2026-07-04 04:46:19+00:00,7498950000000.0,#4132,India,India,India,Punjab,Jalandhar,"Magic, upi",9627580000000.0,Minni Chain,"24akk, hp_rts09may",Default Title,2000.0,2000.0,2000.0,1,0.0,0.0,1.0,,2000.0,,1.0,1.0,0.0,1,,Returning,8668670000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 05:03:51+00:00,2026-07-04 05:03:51+00:00,2026-07-04 05:03:53+00:00,7498980000000.0,#4133,India,India,India,Haryana,Gurgaon,"card, Magic, razorpay_partial_cod",8252950000000.0,Virsa Hair Clips Pair,"Bestseller_18sep, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may, occasion",Default Title,7590.0,7590.0,7590.0,1,0.0,0.0,1.0,,7590.0,1.0,,1.0,0.0,1,,First-time,9700050000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 06:03:30+00:00,2026-07-04 06:03:30+00:00,2026-07-07 12:18:49+00:00,7499040000000.0,#4134,India,India,India,Jammu and Kashmir,Jammu,"Magic, upi",9643180000000.0,Sahib Jadau Set,hp_rts09may,Default Title,6600.0,6600.0,6600.0,1,0.0,0.0,1.0,,6600.0,1.0,,1.0,0.0,1,,First-time,9710280000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 07:41:35+00:00,2026-07-04 07:41:35+00:00,2026-07-07 12:29:06+00:00,7499160000000.0,#4135,India,India,India,Uttar Pradesh,Gorakhpur,"Magic, upi",9631270000000.0,Reena Waliyaan,"24akk, hp_rts09may",Default Title,2000.0,2000.0,2000.0,1,0.0,0.0,1.0,,2000.0,1.0,,1.0,0.0,1,,First-time,8247940000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 07:50:01+00:00,2026-07-04 07:50:01+00:00,2026-07-04 07:50:02+00:00,7499160000000.0,#4136,India,India,India,Karnataka,Bengaluru,"Magic, upi",8147790000000.0,Virasat Choker Set,"bride_t, category_choker, category_necklace, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may, occasion",Default Title,22770.0,22770.0,22770.0,1,0.0,0.0,1.0,,22770.0,1.0,,1.0,0.0,1,,First-time,9710410000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 11:07:32+00:00,2026-07-04 11:07:32+00:00,2026-07-04 11:07:33+00:00,7499380000000.0,#4137,India,India,India,Punjab,Chandighar,"Magic, upi",9408490000000.0,Ruby Emerald Mala Set,"17-04, 22j, av-07jan26, category_choker, category_necklace, EOSS_jan26, sale-28",Default Title,5500.0,5500.0,5500.0,1,0.0,0.0,1.0,,5500.0,1.0,,1.0,0.0,1,,First-time,9710630000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 11:37:04+00:00,2026-07-04 11:37:04+00:00,2026-07-04 11:37:06+00:00,7499410000000.0,#4139,India,India,India,Maharashtra,Thane,"card, Magic",9627600000000.0,Tina Bracelet,"10june.., 24akk",Default Title,2000.0,2000.0,2000.0,1,0.0,0.0,1.0,,2000.0,1.0,,1.0,0.0,1,,First-time,9710000000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 11:35:44+00:00,2026-07-04 11:35:44+00:00,2026-07-07 07:12:35+00:00,7499410000000.0,#4138,India,India,India,Haryana,Gurgaon,"Magic, upi",9563990000000.0,Pippal Patti Waliyaan,"22j, sale-28",Default Title,3300.0,3300.0,3300.0,1,0.0,0.0,1.0,,3300.0,1.0,,1.0,0.0,1,,First-time,9710660000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 12:30:12+00:00,2026-07-04 12:30:12+00:00,2026-07-07 07:28:23+00:00,7499480000000.0,#4140,India,India,India,Telangana,Hyderabad,"card, Magic",9639670000000.0,Rimpi Waliyaan,hp_rts09may,Default Title,3600.0,3600.0,3600.0,1,0.0,0.0,1.0,,3600.0,1.0,,1.0,0.0,1,,First-time,9710730000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 12:31:23+00:00,2026-07-04 12:31:23+00:00,2026-07-05 08:46:45+00:00,7499480000000.0,#4141,Canada,Rest of the World,Canada,Ontario,Ajax,"card, Magic",9475470000000.0,Jannat Earrings,"17-04, 18-02, 22j, category_earring, sale-28",Default Title,3850.0,3850.0,3850.0,1,0.0,0.0,1.0,,3850.0,1.0,,1.0,0.0,1,,First-time,9710500000000.0,Canada,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 12:35:03+00:00,2026-07-04 12:35:03+00:00,2026-07-04 12:39:18+00:00,7499490000000.0,#4142,India,India,India,Uttarakhand,Dehradun,"Additional Notes, Magic, upi",9408510000000.0,Raunaq Necklace Set,"17-04, 22j, av-07jan26, category_choker, category_necklace, EOSS_jan26, sale-28",Default Title,9075.0,9075.0,9075.0,1,0.0,0.0,1.0,,9075.0,1.0,,1.0,0.0,1,,First-time,9710750000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,Draft Orders,2026-07-04 12:45:16+00:00,2026-07-04 12:45:17+00:00,2026-07-07 11:57:30+00:00,7499500000000.0,#4143,United Kingdom,Rest of the World,United Kingdom,,,,8592080000000.0,Chand Hair Clips Pair,"Bestseller_18sep, desc addition, eoss_02jun, EOSS_jan26, occasion",Default Title,6600.0,6600.0,6600.0,1,0.0,0.0,1.0,,6600.0,1.0,,1.0,0.0,1,,First-time,9710490000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 12:58:10+00:00,2026-07-04 12:58:10+00:00,2026-07-04 12:58:11+00:00,7499520000000.0,#4144,India,India,India,Delhi,New delhi,"card, Magic",9627590000000.0,Heena Chain,"24akk, hp_rts09may",Default Title,1500.0,1500.0,1500.0,1,0.0,0.0,1.0,,1500.0,1.0,,1.0,0.0,1,,First-time,9704030000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 13:32:51+00:00,2026-07-04 13:32:51+00:00,2026-07-04 13:32:52+00:00,7499580000000.0,#4145,India,India,India,Delhi,Delhi,"Magic, upi",9615690000000.0,Meenu Choker Set,24akk,Default Title,7700.0,7700.0,7700.0,1,0.0,0.0,1.0,,7700.0,1.0,,1.0,0.0,1,,First-time,9710830000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 14:11:45+00:00,2026-07-04 14:11:45+00:00,2026-07-07 05:48:54+00:00,7499650000000.0,#4146,India,India,India,Delhi,South Delhi,"Magic, razorpay_partial_cod, upi",9643150000000.0,Layla Jadau Set,"24akk, hp_rts09may",Default Title,5500.0,5500.0,5500.0,1,0.0,0.0,1.0,,5500.0,1.0,,1.0,0.0,1,,First-time,9710900000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 16:56:32+00:00,2026-07-04 16:56:32+00:00,2026-07-04 16:56:33+00:00,7499990000000.0,#4147,India,India,India,Punjab,Nabha,"Magic, razorpay_partial_cod, upi",9627590000000.0,Heena Chain,"24akk, hp_rts09may",Default Title,1500.0,1500.0,1500.0,1,0.0,0.0,1.0,,1500.0,1.0,,1.0,0.0,1,,First-time,9710770000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 17:02:08+00:00,2026-07-04 17:02:08+00:00,2026-07-04 17:02:10+00:00,7500000000000.0,#4148,India,India,India,Goa,North Goa,"Magic, upi",9219610000000.0,Nargis Jhumar,EOSS_jan26,Default Title,10906.78,10906.78,12870.0,1,0.0,0.0,1.0,,10906.78,1.0,,1.0,0.0,1,,First-time,9711220000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 17:50:58+00:00,2026-07-04 17:50:58+00:00,2026-07-04 17:51:00+00:00,7500100000000.0,#4149,India,India,India,Gujarat,Vadodara,"card, Magic",9408440000000.0,Gargi Earrings,"17-04, 22j, av-07jan26, category_earring, EOSS_jan26, sale-28",Default Title,4400.0,4400.0,4400.0,1,0.0,0.0,1.0,,4400.0,,1.0,1.0,0.0,1,,Returning,8854080000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 17:59:38+00:00,2026-07-04 17:59:38+00:00,2026-07-06 06:12:36+00:00,7500120000000.0,#4150,India,India,India,Tamil Nadu,Pudupakkam,"Magic, upi",9474390000000.0,panna studs,"17-04, 17f, 22j, category_earring, sale-28",Default Title,3850.0,3850.0,3850.0,1,0.0,0.0,1.0,,3850.0,1.0,,1.0,0.0,1,,First-time,9711320000000.0,India,False,False
XYZ Luxury,2026-07-04 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 18:27:08+00:00,2026-07-04 18:27:08+00:00,2026-07-04 18:27:09+00:00,7500170000000.0,#4151,India,India,India,Karnataka,Bengaluru,"Magic, razorpay_partial_cod, upi",9643180000000.0,Zeenat Jadau Set,"24akk, hp_rts09may",Default Title,6750.0,6750.0,6750.0,1,0.0,0.0,1.0,,6750.0,1.0,,1.0,0.0,1,,First-time,8771610000000.0,India,False,False
XYZ Luxury,2026-07-05 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-07-04 18:52:04+00:00,2026-07-04 18:52:04+00:00,2026-07-04 18:52:05+00:00,7500210000000.0,#4152,India,India,India,Telangana,Hyderabad,"Magic, upi",9224500000000.0,Ghungroo Bangles Pair,"17-04, 22j, category_bangles, Clearance Sale, EOSS_jan26, sale-28",02-Jun,2563.56,2563.56,3025.0,1,0.0,0.0,1.0,,2563.56,,1.0,1.0,0.0,1,,Returning,9662570000000.0,India,False,False
